Temperature (C),Humidity (%),BMP Temp (C),Pressure (hPa),MQ135 Voltage (V),PM2.5 (µg/m³),PPM (CO2)
32.3,79.0,31.48,1004.85,0.05,2.54,0.33
32.3,79.0,31.48,1004.86,0.05,2.3,0.25
32.3,79.0,31.48,1004.86,0.04,1.81,0.13
32.3,79.0,31.48,1004.86,0.05,2.62,0.36
32.3,79.0,31.48,1004.86,0.04,1.89,0.14
32.3,79.0,31.48,1004.86,0.04,1.85,0.14
32.3,79.0,31.48,1004.86,0.05,2.38,0.27
32.3,79.0,31.48,1004.86,0.04,1.93,0.15
32.3,79.0,31.48,1004.86,0.04,2.05,0.18
32.3,79.0,31.48,1004.86,0.05,2.34,0.26
32.3,79.0,31.48,1004.86,0.04,1.97,0.16
32.3,79.0,31.48,1004.86,0.05,2.54,0.33
32.3,79.0,31.48,1004.86,0.04,2.22,0.22
32.3,79.0,31.47,1004.86,0.05,2.46,0.3
32.3,79.0,31.47,1004.87,0.04,2.18,0.21
32.3,79.0,31.47,1004.87,0.05,2.54,0.33
32.3,79.0,31.47,1004.87,0.05,2.62,0.36
32.3,79.0,31.46,1004.87,0.04,1.97,0.16
32.3,79.0,31.46,1004.87,0.05,2.42,0.28
32.3,79.0,31.46,1004.87,0.05,2.3,0.25
32.3,79.0,31.46,1004.87,0.1,4.79,1.98
32.3,79.0,31.46,1004.88,0.05,2.38,0.27
32.3,79.0,31.46,1004.88,0.04,1.97,0.16
32.3,79.0,31.46,1004.88,0.05,2.34,0.26
32.3,79.0,31.46,1004.88,0.04,2.14,0.2
32.3,79.0,31.46,1004.88,0.06,3.22,0.64
32.3,79.0,31.47,1004.88,0.04,2.14,0.2
32.3,79.0,31.47,1004.88,0.0,0.0,0.0
32.3,79.0,31.47,1004.88,0.04,1.93,0.15
32.3,79.0,31.47,1004.87,0.04,2.22,0.22
32.3,79.0,31.47,1004.87,0.06,3.22,0.64
32.3,79.0,31.47,1004.88,0.04,1.85,0.14
32.3,79.0,31.47,1004.89,0.05,2.66,0.37
32.3,79.0,31.47,1004.89,0.05,2.58,0.34
32.3,79.0,31.47,1004.88,0.04,2.22,0.22
32.3,79.0,31.48,1004.88,0.04,2.14,0.2
32.3,79.0,31.48,1004.88,0.05,2.34,0.26
32.3,79.0,31.48,1004.88,0.04,2.22,0.22
32.3,79.0,31.48,1004.89,0.04,2.01,0.17
32.3,79.0,31.48,1004.89,0.04,2.22,0.22
32.3,79.0,31.48,1004.89,0.04,2.05,0.18
32.3,79.0,31.48,1004.89,0.05,2.42,0.28
32.3,79.0,31.47,1004.89,0.06,2.86,0.46
32.3,79.0,31.47,1004.89,0.04,2.18,0.21
32.3,79.0,31.47,1004.89,0.05,2.3,0.25
32.3,79.0,31.46,1004.88,0.04,2.01,0.17
32.3,79.0,31.46,1004.89,0.06,2.86,0.46
32.3,79.0,31.46,1004.89,0.07,3.3,0.69
32.3,79.0,31.46,1004.89,0.04,1.93,0.15
32.3,79.0,31.46,1004.89,0.04,1.81,0.13
32.3,79.0,31.46,1004.9,0.05,2.42,0.28
32.3,79.0,31.45,1004.9,0.04,1.93,0.15
32.3,79.0,31.45,1004.9,0.05,2.34,0.26
32.3,79.0,31.45,1004.9,0.04,1.93,0.15
32.3,79.0,31.45,1004.9,0.07,3.67,0.92
32.3,79.0,31.46,1004.9,0.05,2.26,0.23
32.3,79.0,31.46,1004.9,0.04,2.14,0.2
32.3,79.0,31.46,1004.9,0.02,0.93,0.02
32.3,79.0,31.47,1004.9,0.04,1.93,0.15
32.3,79.0,31.47,1004.9,0.05,2.34,0.26
32.3,79.0,31.47,1004.9,0.05,2.74,0.41
32.3,79.0,31.48,1004.9,0.04,2.05,0.18
32.3,79.0,31.48,1004.91,0.0,0.0,0.0
32.3,79.0,31.49,1004.91,0.05,2.7,0.39
32.3,79.0,31.49,1004.91,0.04,1.93,0.15
32.3,79.0,31.49,1004.91,0.05,2.58,0.34
32.3,79.0,31.49,1004.91,0.04,2.18,0.21
32.3,79.0,31.49,1004.91,0.01,0.68,0.01
32.3,79.0,31.49,1004.91,0.04,2.1,0.19
32.3,79.0,31.49,1004.91,0.04,2.01,0.17
32.3,79.0,31.49,1004.9,0.06,2.82,0.44
32.3,79.0,31.49,1004.9,0.04,2.14,0.2
32.3,79.0,31.5,1004.9,0.04,1.93,0.15
32.3,79.0,31.5,1004.9,0.05,2.42,0.28
32.3,79.0,31.5,1004.9,0.04,2.14,0.2
32.3,79.0,31.5,1004.9,0.05,2.62,0.36
32.3,79.0,31.5,1004.9,0.05,2.66,0.37
32.3,79.0,31.5,1004.91,0.04,1.93,0.15
32.3,79.0,31.5,1004.91,0.05,2.54,0.33
32.3,79.0,31.5,1004.91,0.05,2.58,0.34
32.3,79.0,31.5,1004.91,0.05,2.26,0.23
32.3,79.0,31.5,1004.91,0.04,1.89,0.14
32.3,79.0,31.5,1004.91,0.06,2.78,0.42
32.3,79.0,31.5,1004.91,0.04,2.22,0.22
32.3,79.0,31.5,1004.91,0.04,2.01,0.17
32.3,79.0,31.51,1004.92,0.05,2.34,0.26
32.3,79.0,31.5,1004.91,0.05,2.7,0.39
32.3,79.0,31.5,1004.92,0.05,2.26,0.23
32.3,79.0,31.5,1004.92,0.05,2.3,0.25
32.3,79.0,31.5,1004.93,0.05,2.58,0.34
32.3,79.0,31.5,1004.93,0.04,1.93,0.15
32.3,79.0,31.5,1004.93,0.04,2.22,0.22
32.3,79.0,31.5,1004.93,0.05,2.5,0.31
32.3,79.0,31.5,1004.93,0.05,2.34,0.26
32.3,79.0,31.5,1004.93,0.06,2.98,0.51
32.3,79.0,31.5,1004.93,0.04,2.18,0.21
32.3,79.0,31.5,1004.93,0.07,3.59,0.87
32.3,79.0,31.5,1004.93,0.05,2.74,0.41
32.3,79.0,31.51,1004.93,0.05,2.42,0.28
32.3,79.0,31.51,1004.93,0.04,2.01,0.17
32.3,79.0,31.51,1004.94,0.04,2.05,0.18
32.3,79.0,31.51,1004.94,0.05,2.62,0.36
32.3,79.0,31.51,1004.94,0.04,2.05,0.18
32.3,79.0,31.51,1004.93,0.05,2.66,0.37
32.3,79.0,31.51,1004.94,0.05,2.62,0.36
32.3,79.0,31.51,1004.94,0.04,1.81,0.13
32.3,79.0,31.51,1004.94,0.05,2.5,0.31
32.3,79.0,31.5,1004.94,0.04,2.14,0.2
32.3,79.0,31.5,1004.94,0.05,2.58,0.34
32.3,79.0,31.49,1004.94,0.04,2.18,0.21
32.3,79.0,31.49,1004.94,0.06,3.22,0.64
32.3,79.0,31.48,1004.94,0.05,2.5,0.31
32.3,79.0,31.47,1004.94,0.08,3.95,1.14
32.3,79.0,31.47,1004.95,0.04,1.85,0.14
32.3,79.0,31.47,1004.94,0.05,2.5,0.31
32.3,79.0,31.47,1004.94,0.05,2.34,0.26
32.3,79.0,31.47,1004.94,0.06,2.78,0.42
32.3,79.0,31.47,1004.95,0.05,2.34,0.26
32.3,79.0,31.47,1004.95,0.08,4.23,1.38
32.3,79.0,31.47,1004.95,0.05,2.62,0.36
32.3,79.0,31.47,1004.94,0.04,2.14,0.2
32.3,79.0,31.48,1004.95,0.05,2.5,0.31
32.3,79.0,31.48,1004.95,0.05,2.58,0.34
32.3,79.0,31.48,1004.95,0.05,2.42,0.28
32.3,79.0,31.49,1004.95,0.05,2.5,0.31
32.3,79.0,31.49,1004.95,0.04,1.93,0.15
32.3,79.0,31.49,1004.96,0.08,3.91,1.11
32.3,79.0,31.49,1004.95,0.03,1.53,0.08
32.3,79.0,31.49,1004.95,0.04,1.97,0.16
32.3,79.0,31.5,1004.96,0.02,1.25,0.04
32.3,79.0,31.5,1004.95,0.04,2.22,0.22
32.3,79.0,31.5,1004.96,0.04,1.97,0.16
32.3,79.0,31.5,1004.96,0.05,2.46,0.3
32.3,79.0,31.5,1004.96,0.04,1.93,0.15
32.3,79.0,31.5,1004.96,0.04,2.18,0.21
32.3,79.0,31.5,1004.96,0.05,2.58,0.34
32.3,79.0,31.5,1004.96,0.04,1.93,0.15
32.3,79.0,31.5,1004.96,0.06,2.78,0.42
32.3,79.0,31.5,1004.96,0.05,2.42,0.28
32.3,79.0,31.5,1004.96,0.04,2.18,0.21
32.3,79.0,31.5,1004.96,0.05,2.62,0.36
32.3,79.0,31.49,1004.96,0.05,2.58,0.34
32.3,79.0,31.49,1004.96,0.06,3.18,0.62
32.3,79.0,31.49,1004.96,0.04,1.97,0.16
32.3,79.0,31.48,1004.97,0.04,1.93,0.15
32.3,79.0,31.48,1004.96,0.05,2.58,0.34
32.3,79.0,31.48,1004.96,0.05,2.34,0.26
32.3,79.0,31.47,1004.96,0.05,2.38,0.27
32.3,79.0,31.47,1004.96,0.04,1.93,0.15
32.3,79.0,31.48,1004.96,0.06,3.22,0.64
32.3,79.0,31.48,1004.96,0.04,2.1,0.19
32.3,79.0,31.48,1004.96,0.04,1.93,0.15
32.3,79.0,31.48,1004.96,0.06,2.82,0.44
32.3,79.0,31.48,1004.96,0.05,2.46,0.3
32.3,79.0,31.48,1004.96,0.07,3.71,0.95
32.3,79.0,31.49,1004.96,0.05,2.7,0.39
32.3,79.0,31.49,1004.96,0.04,1.97,0.16
32.3,79.0,31.49,1004.96,0.05,2.26,0.23
32.3,79.0,31.49,1004.96,0.05,2.58,0.34
32.3,79.0,31.5,1004.97,0.04,1.85,0.14
32.3,79.0,31.5,1004.96,0.04,1.93,0.15
32.3,79.0,31.5,1004.96,0.04,1.89,0.14
32.3,79.0,31.5,1004.97,0.05,2.42,0.28
32.3,79.0,31.5,1004.97,0.04,2.22,0.22
32.3,79.0,31.5,1004.96,0.05,2.5,0.31
32.3,79.0,31.5,1004.97,0.04,1.77,0.12
32.3,79.0,31.5,1004.97,0.04,1.81,0.13
32.3,79.0,31.49,1004.97,0.05,2.58,0.34
32.3,79.0,31.49,1004.97,0.04,1.93,0.15
32.3,79.0,31.49,1004.97,0.06,2.86,0.46
32.3,79.0,31.49,1004.98,0.04,2.05,0.18
32.3,79.0,31.49,1004.98,0.04,2.05,0.18
32.3,79.0,31.48,1004.98,0.05,2.46,0.3
32.3,79.0,31.48,1004.99,0.05,2.38,0.27
32.3,79.0,31.48,1004.99,0.04,1.93,0.15
32.3,79.0,31.48,1004.98,0.04,2.1,0.19
32.3,79.0,31.48,1004.98,0.04,1.97,0.16
32.3,79.0,31.48,1004.98,0.05,2.5,0.31
32.3,79.0,31.48,1004.98,0.06,3.22,0.64
32.3,79.0,31.49,1004.98,0.05,2.46,0.3
32.3,79.0,31.49,1004.98,0.04,1.85,0.14
32.3,79.0,31.49,1004.98,0.04,1.93,0.15
32.3,79.0,31.49,1004.98,0.04,2.22,0.22
32.3,79.0,31.49,1004.98,0.03,1.61,0.09
32.3,79.0,31.49,1004.98,0.04,1.93,0.15
32.3,79.0,31.49,1004.98,0.05,2.34,0.26
32.3,79.0,31.49,1004.98,0.06,3.22,0.64
32.3,79.0,31.49,1004.99,0.06,2.94,0.49
32.3,79.0,31.49,1004.99,0.05,2.5,0.31
32.3,79.0,31.49,1004.99,0.02,1.17,0.04
32.3,79.0,31.49,1004.99,0.05,2.34,0.26
32.3,79.0,31.49,1004.99,0.06,2.94,0.49
32.3,79.0,31.49,1004.99,0.04,2.18,0.21
32.3,79.0,31.49,1004.99,0.05,2.3,0.25
32.3,79.0,31.49,1004.99,0.05,2.54,0.33
32.3,79.0,31.49,1004.99,0.05,2.46,0.3
32.3,79.0,31.5,1004.99,0.04,2.14,0.2
32.3,79.0,31.5,1004.99,0.06,3.22,0.64
32.3,79.0,31.5,1004.99,0.05,2.58,0.34
32.3,79.0,31.5,1004.99,0.05,2.66,0.37
32.3,79.0,31.5,1004.99,0.05,2.58,0.34
32.3,79.0,31.5,1004.99,0.04,2.18,0.21
32.3,79.0,31.5,1004.99,0.05,2.74,0.41
32.3,79.0,31.5,1004.99,0.05,2.42,0.28
32.3,79.0,31.5,1004.99,0.05,2.42,0.28
32.3,79.0,31.5,1004.99,0.04,2.01,0.17
32.3,79.0,31.5,1004.99,0.04,2.22,0.22
32.3,79.0,31.5,1005.0,0.04,2.1,0.19
32.3,79.0,31.5,1004.99,0.05,2.62,0.36
32.3,79.0,31.5,1004.99,0.05,2.26,0.23
32.3,79.0,31.5,1004.99,0.04,2.18,0.21
32.3,79.0,31.49,1005.0,0.05,2.58,0.34
32.3,79.0,31.49,1005.0,0.03,1.33,0.05
32.3,79.0,31.49,1005.0,0.05,2.58,0.34
32.3,79.0,31.49,1004.99,0.04,1.93,0.15
32.3,79.0,31.49,1005.0,0.06,2.86,0.46
32.3,79.0,31.49,1005.0,0.04,2.05,0.18
32.3,79.0,31.49,1005.0,0.05,2.38,0.27
32.3,79.0,31.49,1005.0,0.05,2.58,0.34
32.3,79.0,31.49,1005.0,0.05,2.38,0.27
32.3,79.0,31.5,1004.99,0.05,2.3,0.25
32.3,79.0,31.5,1005.0,0.05,2.38,0.27
32.3,79.0,31.5,1005.0,0.03,1.61,0.09
32.3,79.0,31.5,1005.0,0.05,2.5,0.31
32.3,79.0,31.5,1005.0,0.06,3.22,0.64
32.3,79.0,31.5,1005.0,0.05,2.38,0.27
32.3,79.0,31.5,1005.01,0.05,2.5,0.31
32.3,79.0,31.51,1005.01,0.05,2.38,0.27
32.3,79.0,31.51,1005.0,0.04,1.97,0.16
32.3,79.0,31.52,1005.01,0.04,2.14,0.2
32.3,79.0,31.52,1005.01,0.05,2.5,0.31
32.3,79.0,31.52,1005.01,0.04,1.77,0.12
32.3,79.0,31.52,1005.01,0.04,1.97,0.16
32.3,79.0,31.52,1005.0,0.05,2.54,0.33
32.3,79.0,31.52,1005.0,0.04,2.18,0.21
32.3,79.0,31.52,1005.0,0.04,2.18,0.21
32.3,79.0,31.52,1005.0,0.04,1.93,0.15
32.3,79.0,31.52,1005.0,0.09,4.51,1.66
32.3,79.0,31.52,1005.0,0.04,1.93,0.15
32.3,79.0,31.53,1005.0,0.04,2.18,0.21
32.3,79.0,31.53,1005.0,0.06,3.14,0.6
32.3,79.0,31.53,1005.0,0.04,1.93,0.15
32.3,79.0,31.52,1005.0,0.06,2.78,0.42
32.3,79.0,31.51,1005.0,0.04,1.93,0.15
32.3,79.0,31.51,1005.0,0.05,2.42,0.28
32.3,79.0,31.5,1005.0,0.05,2.58,0.34
32.3,79.0,31.5,1005.0,0.04,2.22,0.22
32.3,79.0,31.5,1005.01,0.06,3.1,0.58
32.3,79.0,31.5,1005.01,0.04,1.93,0.15
32.3,79.0,31.5,1005.01,0.05,2.7,0.39
32.3,79.0,31.5,1005.01,0.04,2.05,0.18
32.3,79.0,31.5,1005.01,0.04,1.93,0.15
32.3,79.0,31.5,1005.01,0.06,3.06,0.55
32.3,79.0,31.5,1005.01,0.03,1.41,0.06
32.3,79.0,31.51,1005.01,0.03,1.29,0.05
32.3,79.0,31.51,1005.01,0.04,2.22,0.22
32.3,79.0,31.51,1005.01,0.04,1.93,0.15
32.3,79.0,31.51,1005.01,0.05,2.62,0.36
32.3,79.0,31.51,1005.01,0.04,1.93,0.15
32.3,79.0,31.51,1005.02,0.05,2.46,0.3
32.3,79.0,31.51,1005.01,0.05,2.46,0.3
32.3,79.0,31.51,1005.02,0.05,2.74,0.41
32.3,79.0,31.52,1005.02,0.05,2.38,0.27
32.3,79.0,31.52,1005.02,0.05,2.46,0.3
32.3,79.0,31.52,1005.02,0.0,0.0,0.0
32.3,79.0,31.52,1005.03,0.05,2.34,0.26
32.3,79.0,31.53,1005.03,0.04,1.93,0.15
32.3,79.0,31.53,1005.03,0.04,1.97,0.16
32.3,79.0,31.53,1005.03,0.05,2.58,0.34
32.3,79.0,31.53,1005.03,0.03,1.61,0.09
32.3,79.0,31.53,1005.03,0.04,2.18,0.21
32.3,79.0,31.53,1005.03,0.04,2.14,0.2
32.3,79.0,31.53,1005.03,0.04,1.89,0.14
32.3,79.0,31.53,1005.03,0.04,1.97,0.16
32.3,79.0,31.53,1005.03,0.05,2.46,0.3
32.3,79.0,31.52,1005.03,0.04,1.97,0.16
32.3,79.0,31.52,1005.03,0.0,0.2,0.0
32.3,79.0,31.51,1005.03,0.04,2.1,0.19
32.3,79.0,31.51,1005.03,0.04,2.1,0.19
32.3,79.0,31.51,1005.04,0.04,2.22,0.22
32.3,79.0,31.51,1005.04,0.09,4.51,1.66
32.3,79.0,31.5,1005.04,0.04,2.14,0.2
32.3,79.0,31.5,1005.04,0.07,3.63,0.89
32.3,79.0,31.5,1005.04,0.04,2.22,0.22
32.3,79.0,31.5,1005.04,0.04,1.97,0.16
32.3,79.0,31.51,1005.04,0.05,2.58,0.34
32.3,79.0,31.51,1005.04,0.03,1.57,0.09
32.3,79.0,31.51,1005.04,0.04,2.14,0.2
32.3,79.0,31.51,1005.04,0.05,2.46,0.3
32.3,79.0,31.51,1005.04,0.04,1.93,0.15
32.3,79.0,31.51,1005.04,0.03,1.73,0.11
32.3,79.0,31.51,1005.03,0.04,2.14,0.2
32.3,79.0,31.51,1005.04,0.05,2.3,0.25
32.3,79.0,31.51,1005.03,0.05,2.66,0.37
32.3,79.0,31.51,1005.03,0.04,1.93,0.15
32.3,79.0,31.51,1005.04,0.06,3.14,0.6
32.3,79.0,31.51,1005.03,0.04,1.93,0.15
32.3,79.0,31.51,1005.04,0.04,1.85,0.14
32.3,79.0,31.51,1005.04,0.05,2.58,0.34
32.3,79.0,31.51,1005.04,0.03,1.57,0.09
32.3,79.0,31.51,1005.04,0.06,2.82,0.44
32.3,79.0,31.51,1005.04,0.03,1.57,0.09
32.3,79.0,31.51,1005.05,0.07,3.26,0.66
32.3,79.0,31.51,1005.05,0.05,2.5,0.31
32.3,79.0,31.51,1005.05,0.05,2.38,0.27
32.3,79.0,31.51,1005.05,0.08,3.87,1.07
32.3,79.0,31.51,1005.05,0.05,2.58,0.34
32.3,79.0,31.51,1005.06,0.04,2.14,0.2
32.3,79.0,31.51,1005.06,0.04,1.93,0.15
32.3,79.0,31.51,1005.05,0.04,2.14,0.2
32.3,79.0,31.51,1005.06,0.06,2.82,0.44
32.3,79.0,31.5,1005.06,0.04,1.93,0.15
32.3,79.0,31.5,1005.05,0.05,2.58,0.34
32.3,80.0,31.5,1005.06,0.05,2.5,0.31
32.3,79.0,31.5,1005.06,0.05,2.7,0.39
32.3,79.0,31.5,1005.06,0.05,2.66,0.37
32.3,80.0,31.5,1005.06,0.05,2.34,0.26
32.3,80.0,31.5,1005.06,0.05,2.34,0.26
32.3,80.0,31.5,1005.06,0.05,2.58,0.34
32.3,80.0,31.49,1005.06,0.06,3.1,0.58
32.3,80.0,31.49,1005.05,0.05,2.26,0.23
32.3,80.0,31.5,1005.06,0.05,2.34,0.26
32.3,80.0,31.5,1005.06,0.02,1.21,0.04
32.3,80.0,31.5,1005.06,0.04,1.97,0.16
32.3,80.0,31.5,1005.06,0.04,2.22,0.22
32.3,80.0,31.49,1005.06,0.04,2.05,0.18
32.3,80.0,31.49,1005.06,0.05,2.58,0.34
32.3,80.0,31.49,1005.07,0.05,2.58,0.34
32.3,80.0,31.49,1005.07,0.06,3.02,0.53
32.3,80.0,31.49,1005.07,0.03,1.45,0.07
32.3,80.0,31.49,1005.07,0.06,3.1,0.58
32.3,80.0,31.49,1005.08,0.05,2.7,0.39
32.3,80.0,31.49,1005.08,0.05,2.38,0.27
32.3,80.0,31.49,1005.08,0.05,2.5,0.31
32.3,80.0,31.49,1005.08,0.01,0.4,0.0
32.3,80.0,31.49,1005.08,0.04,2.05,0.18
32.3,80.0,31.49,1005.08,0.04,2.05,0.18
32.3,80.0,31.49,1005.08,0.04,2.22,0.22
32.3,80.0,31.5,1005.08,0.04,2.14,0.2
32.3,80.0,31.5,1005.07,0.03,1.57,0.09
32.3,80.0,31.5,1005.07,0.02,1.13,0.03
32.3,80.0,31.5,1005.07,0.05,2.3,0.25
32.3,80.0,31.5,1005.08,0.05,2.34,0.26
32.3,80.0,31.51,1005.08,0.06,3.18,0.62
32.3,80.0,31.51,1005.08,0.04,2.18,0.21
32.3,80.0,31.51,1005.07,0.04,2.14,0.2
32.3,80.0,31.51,1005.08,0.06,3.06,0.55
32.3,80.0,31.51,1005.08,0.04,1.97,0.16
32.3,80.0,31.51,1005.08,0.05,2.46,0.3
32.3,80.0,31.51,1005.08,0.04,2.22,0.22
32.3,80.0,31.5,1005.08,0.05,2.62,0.36
32.3,80.0,31.5,1005.08,0.05,2.3,0.25
32.3,80.0,31.49,1005.09,0.03,1.73,0.11
32.3,80.0,31.48,1005.09,0.05,2.46,0.3
32.3,80.0,31.48,1005.09,0.06,3.14,0.6
32.3,80.0,31.47,1005.08,0.05,2.5,0.31
32.3,80.0,31.47,1005.09,0.05,2.54,0.33
32.3,80.0,31.47,1005.08,0.05,2.38,0.27
32.3,80.0,31.47,1005.09,0.05,2.5,0.31
32.3,80.0,31.47,1005.09,0.06,2.94,0.49
32.3,80.0,31.47,1005.09,0.05,2.46,0.3
32.3,80.0,31.47,1005.1,0.05,2.38,0.27
32.3,80.0,31.47,1005.1,0.06,2.78,0.42
32.3,80.0,31.48,1005.1,0.04,2.18,0.21
32.3,80.0,31.48,1005.1,0.05,2.66,0.37
32.3,80.0,31.48,1005.1,0.06,3.18,0.62
32.3,80.0,31.48,1005.1,0.05,2.62,0.36
32.3,80.0,31.48,1005.1,0.04,1.77,0.12
32.3,80.0,31.48,1005.1,0.06,3.18,0.62
32.3,80.0,31.48,1005.1,0.05,2.34,0.26
32.3,80.0,31.48,1005.1,0.04,1.93,0.15
32.3,80.0,31.48,1005.11,0.05,2.3,0.25
32.3,80.0,31.48,1005.11,0.04,2.1,0.19
32.3,80.0,31.47,1005.1,0.04,2.05,0.18
32.3,80.0,31.47,1005.11,0.06,2.94,0.49
32.3,80.0,31.47,1005.11,0.05,2.66,0.37
32.3,80.0,31.47,1005.11,0.09,4.47,1.62
32.3,80.0,31.47,1005.11,0.04,2.18,0.21
32.3,80.0,31.47,1005.11,0.05,2.34,0.26
32.3,80.0,31.47,1005.12,0.04,1.93,0.15
32.3,80.0,31.47,1005.11,0.04,2.18,0.21
32.3,80.0,31.47,1005.11,0.05,2.58,0.34
32.3,80.0,31.47,1005.11,0.06,2.82,0.44
32.3,80.0,31.47,1005.11,0.05,2.38,0.27
32.3,80.0,31.47,1005.12,0.04,1.93,0.15
32.3,80.0,31.47,1005.11,0.04,1.93,0.15
32.3,80.0,31.47,1005.11,0.05,2.7,0.39
32.3,80.0,31.47,1005.11,0.06,3.18,0.62
32.3,80.0,31.47,1005.12,0.03,1.73,0.11
32.3,80.0,31.47,1005.12,0.05,2.54,0.33
32.3,80.0,31.46,1005.12,0.04,2.1,0.19
32.3,80.0,31.46,1005.12,0.04,2.14,0.2
32.3,80.0,31.46,1005.13,0.05,2.38,0.27
32.3,80.0,31.46,1005.13,0.05,2.34,0.26
32.3,80.0,31.46,1005.13,0.05,2.62,0.36
32.3,80.0,31.46,1005.13,0.06,2.86,0.46
32.3,80.0,31.46,1005.13,0.04,2.05,0.18
32.3,80.0,31.46,1005.13,0.06,2.86,0.46
32.3,80.0,31.46,1005.13,0.05,2.54,0.33
32.3,80.0,31.46,1005.13,0.05,2.54,0.33
32.3,80.0,31.46,1005.13,0.07,3.47,0.79
32.3,80.0,31.46,1005.13,0.07,3.67,0.92
32.3,80.0,31.47,1005.13,0.05,2.3,0.25
32.3,80.0,31.47,1005.12,0.05,2.42,0.28
32.3,80.0,31.47,1005.12,0.06,2.82,0.44
32.3,80.0,31.46,1005.12,0.05,2.58,0.34
32.3,80.0,31.46,1005.12,0.05,2.3,0.25
32.3,80.0,31.46,1005.12,0.07,3.63,0.89
32.3,80.0,31.46,1005.13,0.05,2.46,0.3
32.3,80.0,31.45,1005.13,0.05,2.58,0.34
32.3,80.0,31.45,1005.13,0.06,2.78,0.42
32.3,80.0,31.45,1005.13,0.05,2.34,0.26
32.3,80.0,31.45,1005.13,0.04,1.93,0.15
32.3,80.0,31.45,1005.14,0.05,2.3,0.25
32.3,80.0,31.45,1005.14,0.04,1.93,0.15
32.3,80.0,31.44,1005.15,0.02,1.21,0.04
32.3,80.0,31.44,1005.15,0.03,1.73,0.11
32.3,80.0,31.44,1005.15,0.05,2.58,0.34
32.3,80.0,31.44,1005.15,0.05,2.42,0.28
32.3,80.0,31.44,1005.15,0.05,2.42,0.28
32.3,80.0,31.44,1005.15,0.05,2.58,0.34
32.3,80.0,31.45,1005.15,0.04,1.93,0.15
32.3,80.0,31.45,1005.15,0.05,2.46,0.3
32.3,80.0,31.45,1005.16,0.05,2.34,0.26
32.3,80.0,31.46,1005.16,0.04,1.85,0.14
32.3,80.0,31.46,1005.15,0.04,1.81,0.13
32.3,80.0,31.46,1005.15,0.04,2.22,0.22
32.3,80.0,31.46,1005.15,0.05,2.74,0.41
32.3,80.0,31.46,1005.15,0.04,2.18,0.21
32.3,80.0,31.46,1005.15,0.04,2.22,0.22
32.3,80.0,31.46,1005.16,0.04,2.05,0.18
32.3,80.0,31.46,1005.16,0.05,2.5,0.31
32.3,80.0,31.46,1005.16,0.05,2.7,0.39
32.3,80.0,31.46,1005.16,0.05,2.54,0.33
32.3,80.0,31.46,1005.16,0.04,2.22,0.22
32.3,80.0,31.46,1005.17,0.05,2.3,0.25
32.3,80.0,31.45,1005.18,0.06,3.14,0.6
32.3,80.0,31.45,1005.18,0.05,2.42,0.28
32.3,80.0,31.45,1005.18,0.05,2.7,0.39
32.3,80.0,31.45,1005.17,0.05,2.58,0.34
32.3,80.0,31.45,1005.18,0.05,2.38,0.27
32.3,80.0,31.45,1005.18,0.05,2.5,0.31
32.3,79.0,31.44,1005.18,0.05,2.5,0.31
32.3,80.0,31.44,1005.18,0.03,1.69,0.1
32.3,80.0,31.44,1005.18,0.05,2.5,0.31
32.3,80.0,31.43,1005.18,0.05,2.58,0.34
32.3,80.0,31.43,1005.18,0.05,2.34,0.26
32.3,80.0,31.42,1005.18,0.05,2.26,0.23
32.3,80.0,31.42,1005.18,0.04,1.97,0.16
32.3,80.0,31.41,1005.18,0.05,2.58,0.34
32.3,80.0,31.41,1005.19,0.03,1.53,0.08
32.3,79.0,31.41,1005.19,0.05,2.26,0.23
32.3,80.0,31.41,1005.2,0.05,2.34,0.26
32.3,80.0,31.41,1005.2,0.05,2.58,0.34
32.3,80.0,31.4,1005.2,0.05,2.34,0.26
32.3,80.0,31.4,1005.21,0.05,2.54,0.33
32.3,80.0,31.4,1005.21,0.05,2.58,0.34
32.3,79.0,31.4,1005.21,0.05,2.46,0.3
32.3,79.0,31.4,1005.21,0.05,2.42,0.28
32.3,79.0,31.41,1005.21,0.05,2.66,0.37
32.3,80.0,31.41,1005.22,0.01,0.64,0.01
32.3,79.0,31.41,1005.22,0.03,1.29,0.05
32.3,80.0,31.41,1005.22,0.04,2.1,0.19
32.3,79.0,31.41,1005.22,0.04,2.05,0.18
32.3,80.0,31.41,1005.22,0.03,1.65,0.1
32.3,80.0,31.41,1005.22,0.05,2.58,0.34
32.3,79.0,31.41,1005.23,0.01,0.52,0.0
32.3,80.0,31.41,1005.23,0.04,2.14,0.2
32.3,79.0,31.42,1005.22,0.05,2.38,0.27
32.3,79.0,31.42,1005.23,0.05,2.46,0.3
32.3,80.0,31.43,1005.23,0.05,2.46,0.3
32.3,79.0,31.43,1005.23,0.05,2.38,0.27
32.3,80.0,31.43,1005.23,0.04,2.18,0.21
32.3,79.0,31.43,1005.23,0.05,2.66,0.37
32.3,80.0,31.43,1005.23,0.04,2.18,0.21
32.3,79.0,31.44,1005.23,0.04,1.77,0.12
32.3,79.0,31.44,1005.22,0.05,2.34,0.26
32.3,79.0,31.44,1005.23,0.05,2.34,0.26
32.3,79.0,31.44,1005.23,0.06,2.82,0.44
32.3,80.0,31.44,1005.23,0.05,2.58,0.34
